customer_id,cohort_month,txn_month
76817,2021-04,2022-09
25554,2021-12,2021-05
42511,2021-06,2023-06
25522,2023-06,2023-10
99831,2021-12,2022-12
26435,2022-10,2022-12
28488,2021-09,2023-01
20271,2021-10,2022-02
16974,2023-10,2022-06
99132,2023-12,2022-12
36153,2022-06,2022-09
71613,2022-01,2023-12
86618,2021-07,2023-01
28119,2023-09,2021-09
17473,2023-04,2021-02
50746,2021-05,2023-09
51083,2023-02,2022-12
25489,2023-07,2022-08
85935,2021-07,2022-01
72006,2022-05,2022-05
54649,2022-09,2023-07
94500,2022-08,2023-04
74107,2023-05,2023-11
21372,2022-08,2023-10
17230,2021-05,2023-01
2243,2022-05,2023-10
58892,2021-10,2022-04
77941,2022-05,2023-08
16307,2022-07,2022-12
53694,2021-08,2022-12
21013,2022-01,2021-05
57639,2021-08,2022-10
94402,2022-10,2021-03
62301,2022-04,2023-02
89746,2022-11,2022-10
86354,2021-07,2021-11
48296,2022-08,2022-11
64904,2023-02,2023-12
31190,2022-12,2022-01
3705,2023-11,2022-10
66938,2023-07,2023-07
36801,2023-08,2022-04
53563,2023-02,2023-11
96224,2022-12,2022-08
81650,2022-01,2023-03
67003,2023-06,2021-03
95590,2022-04,2021-03
77131,2021-06,2022-12
29341,2021-04,2021-08
62258,2021-07,2022-02
15596,2023-08,2021-07
66241,2021-05,2022-11
34474,2023-02,2022-09
53436,2021-01,2023-08
57530,2021-09,2023-06
86483,2023-03,2022-12
27603,2023-02,2023-06
19386,2023-03,2023-03
9333,2022-12,2021-01
51156,2022-12,2022-11
53315,2021-03,2021-09
80525,2021-06,2022-09
20859,2023-09,2021-02
4010,2021-05,2023-06
23294,2022-10,2021-11
62371,2021-11,2022-01
69971,2022-09,2022-07
72834,2023-03,2023-09
70362,2021-10,2023-06
36574,2022-05,2022-08
98131,2022-03,2022-11
16568,2022-07,2023-08
33202,2021-12,2021-05
45697,2022-05,2021-12
36279,2022-04,2021-09
59128,2021-10,2023-08
52464,2021-01,2022-09
62031,2022-12,2021-06
41922,2022-07,2023-04
90636,2023-06,2021-05
24926,2021-05,2021-07
9523,2023-08,2021-09
25309,2021-05,2022-10
63176,2021-12,2022-12
6880,2022-10,2023-12
19059,2021-04,2022-07
88950,2021-04,2022-04
19083,2023-08,2023-01
5868,2023-08,2023-03
95062,2023-09,2021-12
17454,2023-12,2023-02
8662,2021-04,2023-04
2427,2021-06,2023-11
40564,2022-08,2023-09
77818,2022-11,2022-03
7336,2021-05,2021-07
97361,2023-08,2021-03
36166,2023-11,2021-01
35368,2023-09,2021-11
16656,2022-09,2022-08
3091,2022-01,2023-09
7216,2021-09,2022-01
96659,2022-04,2023-10
63112,2023-07,2021-02
84835,2021-06,2023-09
59964,2022-01,2021-01
93443,2023-01,2022-04
42997,2023-04,2021-04
79856,2023-03,2021-04
82724,2022-06,2023-10
63771,2023-10,2023-02
65660,2021-12,2021-11
78149,2023-07,2023-06
4331,2021-07,2021-07
48236,2023-01,2023-09
28173,2023-04,2021-12
67026,2021-12,2023-04
16132,2021-06,2023-12
55085,2021-12,2023-06
72775,2021-08,2022-04
52984,2022-06,2022-04
26570,2023-12,2021-06
55249,2022-06,2022-10
86972,2023-11,2022-05
2591,2021-03,2023-12
66069,2023-11,2021-05
74258,2023-08,2021-05
99430,2023-07,2021-01
59737,2022-06,2023-06
30574,2023-10,2022-09
1690,2021-04,2022-02
49108,2021-06,2023-04
62409,2022-11,2021-10
39190,2022-08,2023-01
24069,2022-01,2021-05
31458,2023-10,2022-11
1007,2023-07,2022-08
86261,2021-09,2023-03
56781,2021-11,2021-05
59785,2023-02,2023-01
38423,2021-04,2023-11
77366,2022-11,2022-05
18142,2021-08,2021-07
99608,2021-01,2022-03
7484,2021-07,2021-05
61852,2021-10,2022-09
32407,2022-09,2022-01
26501,2021-09,2022-03
60389,2021-01,2023-10
94888,2021-10,2023-07
19479,2021-10,2021-10
65674,2021-10,2021-11
24972,2022-12,2023-08
83041,2022-07,2023-05
40897,2021-06,2023-08
21428,2021-07,2021-09
97957,2023-05,2022-05
41772,2021-12,2023-12
42384,2023-01,2021-04
65715,2023-11,2022-04
44854,2023-04,2023-11
77782,2021-11,2022-11
51772,2021-09,2021-12
67075,2023-06,2021-06
89017,2022-06,2021-02
97687,2022-06,2021-03
1144,2023-07,2022-07
26575,2021-08,2023-01
14170,2022-11,2022-06
69527,2021-05,2021-05
44604,2021-04,2023-06
3568,2021-06,2021-01
33549,2022-02,2021-10
22131,2021-02,2023-10
13050,2022-01,2022-05
96696,2023-06,2022-04
46585,2023-12,2021-10
94609,2023-01,2022-10
91126,2021-11,2021-06
25117,2023-02,2022-06
19808,2022-07,2021-04
80241,2023-04,2021-05
5408,2023-06,2022-05
91872,2023-07,2023-11
61256,2022-11,2023-06
87998,2023-08,2023-11
47713,2023-03,2021-08
90660,2023-08,2022-01
21647,2022-10,2023-08
84014,2023-11,2021-03
46603,2022-08,2021-03
86754,2021-08,2023-10
55446,2021-02,2022-03
44518,2021-02,2022-03
33031,2021-11,2021-11
76262,2022-07,2021-07
16165,2021-12,2021-04
6710,2022-06,2022-06
70712,2021-10,2021-03
29558,2023-10,2021-03
76069,2021-03,2021-04
95923,2021-02,2023-07
30543,2022-04,2023-05
80509,2022-04,2021-04
41734,2021-08,2021-09
37151,2022-12,2021-03
94801,2022-09,2022-10
91066,2023-12,2022-02
64370,2022-06,2021-05
59346,2023-08,2021-05
8135,2023-03,2022-06
32993,2021-08,2021-07
49947,2023-11,2023-07
98312,2023-04,2023-03
11477,2021-03,2022-11
39064,2023-06,2021-10
89168,2022-01,2021-03
78215,2023-01,2023-12
60734,2022-09,2023-02
90172,2022-12,2022-04
25499,2021-06,2021-01
71787,2021-11,2023-07
7669,2021-11,2023-05
94756,2021-10,2022-12
92842,2022-12,2022-05
45043,2023-12,2023-01
43360,2022-06,2021-06
76767,2023-05,2023-03
49258,2022-11,2022-01
83190,2022-02,2023-11
13542,2022-01,2023-02
64254,2022-12,2023-08
14230,2023-06,2021-01
55982,2022-07,2021-11
66022,2023-08,2022-08
66329,2023-09,2021-08
24053,2023-03,2023-11
67101,2021-10,2021-04
62421,2022-11,2022-05
88592,2021-07,2022-06
4379,2021-07,2022-03
90042,2023-12,2022-05
64144,2023-06,2022-03
69163,2022-11,2021-04
30283,2022-11,2022-08
97426,2021-08,2021-04
29640,2022-01,2022-07
66082,2022-03,2021-10
24031,2022-05,2021-12
86293,2021-07,2023-04
34049,2023-01,2021-03
48162,2022-10,2021-05
34973,2021-10,2021-06
48956,2023-03,2021-12
74389,2021-08,2023-06
98192,2023-07,2022-07
8864,2023-09,2023-03
68304,2021-11,2023-10
21435,2022-12,2022-07
99127,2022-05,2022-12
39349,2023-07,2023-05
6221,2021-11,2022-07
25442,2021-11,2021-01
72144,2022-07,2022-06
69099,2021-11,2022-03
62654,2023-03,2022-05
78227,2023-05,2021-05
26051,2023-01,2022-01
96986,2021-03,2023-05
3155,2021-03,2023-12
72149,2022-05,2021-01
10492,2022-12,2022-10
83720,2022-08,2022-10
45150,2023-05,2021-11
2575,2023-04,2021-11
48844,2023-11,2021-03
62591,2022-08,2022-03
25398,2023-04,2022-12
91725,2021-12,2022-07
79651,2023-06,2023-01
77047,2023-08,2023-08
20789,2023-01,2022-08
64952,2023-07,2023-08
5689,2023-04,2021-05
59551,2021-03,2022-11
2064,2023-02,2021-03
73374,2021-10,2022-12
85302,2021-04,2022-01
65757,2023-02,2023-12
11117,2022-01,2022-02
52678,2022-08,2021-12
95140,2021-08,2022-02
61046,2022-12,2022-03
68117,2023-05,2022-12
79357,2023-03,2021-04
87513,2022-11,2023-08
400,2021-12,2022-10
29268,2023-06,2021-09
14747,2021-03,2022-11
32458,2021-09,2023-05
90012,2022-03,2021-11
6269,2021-10,2021-11
2434,2021-12,2023-11
83154,2021-10,2023-01
36692,2021-10,2021-04
55857,2021-10,2022-07
29725,2021-07,2023-04
78773,2021-03,2021-10
84578,2023-09,2021-02
80248,2022-01,2022-08
25897,2021-08,2022-02
60436,2021-01,2021-01
56666,2023-11,2023-11
37777,2021-10,2022-06
88459,2022-03,2023-07
48536,2022-10,2023-11
58110,2023-07,2023-06
98676,2021-12,2022-11
83064,2023-01,2023-07
55289,2021-05,2022-12
14876,2022-01,2023-05
43228,2021-07,2021-10
25026,2021-10,2023-11
40666,2022-03,2023-10
51095,2021-09,2023-08
40196,2021-11,2021-01
82889,2023-02,2021-02
35050,2023-08,2022-07
78875,2023-10,2022-03
18863,2023-02,2022-09
5998,2023-12,2022-09
98747,2023-02,2021-05
8996,2022-06,2022-06
5706,2023-06,2021-11
62947,2023-11,2023-11
71729,2022-02,2021-10
84695,2021-10,2022-05
60186,2021-05,2021-03
49883,2021-06,2022-06
16671,2021-11,2022-11
46538,2022-05,2022-11
64481,2021-11,2021-12
43956,2021-04,2021-08
68012,2022-12,2021-08
32033,2023-02,2021-05
75410,2023-11,2022-11
47486,2022-06,2022-06
50034,2023-02,2021-03
62661,2023-03,2022-08
35843,2021-03,2021-08
89014,2021-06,2021-04
38298,2022-01,2021-03
86842,2022-08,2022-12
98432,2023-07,2021-06
99141,2021-01,2021-12
68480,2021-06,2023-07
63786,2021-12,2021-04
5851,2021-07,2022-08
52601,2022-01,2022-06
33656,2021-01,2021-07
913,2022-02,2022-06
55260,2021-11,2022-05
3271,2021-06,2022-06
86604,2023-04,2021-03
37695,2021-01,2022-04
39186,2021-11,2021-09
80072,2021-03,2021-06
95931,2022-01,2023-03
65780,2023-12,2023-09
84904,2021-05,2023-12
74635,2023-01,2021-05
2966,2022-10,2023-01
30098,2022-12,2023-06
39199,2021-08,2022-03
3681,2023-02,2023-10
17190,2021-03,2023-10
38473,2022-12,2022-04
49845,2023-06,2022-12
80455,2021-07,2022-10
88511,2021-02,2023-10
94280,2021-06,2023-05
99190,2022-12,2023-05
48108,2021-05,2023-10
18406,2022-05,2021-11
42287,2023-02,2022-06
89747,2023-07,2022-09
7870,2022-06,2023-12
97057,2021-03,2022-12
71010,2022-02,2022-02
97683,2022-01,2023-01
4032,2022-07,2022-05
49285,2022-04,2021-01
35721,2021-10,2023-08
15901,2023-11,2023-11
81145,2023-01,2021-09
57705,2021-08,2023-03
87869,2022-03,2021-01
94527,2023-11,2021-08
88523,2021-04,2023-01
65762,2022-04,2022-12
12811,2021-05,2021-11
51992,2021-01,2021-01
42829,2021-06,2023-03
83336,2022-03,2022-02
63156,2021-01,2023-02
96122,2023-08,2023-08
89031,2021-04,2023-11
89765,2021-04,2023-04
18212,2023-03,2021-02
92396,2023-03,2021-03
62182,2022-08,2021-01
69863,2021-05,2022-09
54478,2022-08,2023-11
85487,2023-03,2021-04
75962,2022-07,2021-03
78621,2022-04,2022-12
73142,2023-07,2023-11
81833,2023-01,2021-04
55007,2021-02,2021-08
53606,2021-01,2023-01
20841,2023-11,2023-07
66341,2021-12,2021-01
69772,2023-06,2021-12
95088,2022-11,2021-05
54745,2023-08,2022-03
49343,2022-01,2021-12
69728,2021-09,2021-07
50383,2022-05,2022-11
16332,2023-01,2021-03
26786,2023-04,2023-10
92926,2022-06,2021-06
88773,2023-11,2021-07
28564,2021-07,2021-12
8381,2021-09,2023-11
24919,2022-10,2023-11
1365,2022-08,2023-04
84301,2021-12,2021-09
56042,2023-06,2023-02
56127,2021-04,2023-12
49358,2021-06,2021-05
42948,2021-09,2021-09
31565,2021-01,2022-01
54993,2023-07,2023-08
27587,2021-11,2021-04
22111,2023-10,2023-12
78015,2021-11,2023-02
73991,2022-05,2021-08
67869,2021-03,2023-04
29284,2023-02,2022-03
25200,2022-03,2021-11
31393,2023-09,2023-09
59130,2021-04,2021-09
1573,2023-03,2023-03
85992,2023-12,2021-04
6312,2021-12,2021-01
28139,2022-09,2021-10
88832,2022-12,2023-09
12814,2023-11,2021-03
33137,2023-07,2023-05
88820,2021-12,2021-06
93002,2023-01,2023-11
88288,2022-06,2023-12
34569,2021-01,2021-11
65469,2022-07,2022-10
44753,2021-07,2022-06
11617,2022-02,2021-09
13706,2023-02,2021-05
76130,2023-01,2021-10
50976,2021-01,2023-03
29519,2021-03,2021-05
45322,2023-02,2022-06
72756,2023-10,2021-07
46301,2022-07,2022-06
37665,2022-09,2023-04
6920,2023-05,2021-12
85760,2022-09,2023-06
6429,2023-01,2022-09
909,2022-02,2021-01
41624,2023-09,2022-04
95825,2022-01,2022-01
57491,2022-07,2023-11
22855,2023-10,2022-03
38225,2021-06,2022-10
20996,2023-02,2021-01
17001,2023-10,2023-03
78353,2022-05,2021-09
20378,2021-09,2023-06
30927,2021-09,2023-10
39218,2021-08,2021-11
38803,2021-03,2023-10
35422,2023-11,2022-12
94822,2021-06,2022-01
3885,2021-06,2021-11
18166,2021-05,2021-02
81255,2021-09,2022-12
5810,2022-02,2023-03
38440,2021-12,2023-06
19580,2023-09,2021-05
46989,2022-11,2021-05
81013,2022-12,2023-10
41706,2023-01,2022-10
2220,2021-07,2022-06
78322,2023-05,2023-04
41289,2023-07,2021-08
29662,2022-04,2023-12
62140,2022-06,2022-11
65954,2023-04,2022-11
4158,2021-11,2021-07
19411,2021-12,2023-07
7344,2022-10,2022-03
4958,2022-02,2021-02
23445,2022-08,2023-04
69920,2022-03,2021-02
2689,2022-11,2023-10
69232,2023-12,2022-10
73230,2023-12,2022-11
18740,2023-04,2021-10
50384,2021-01,2023-11
90961,2021-04,2021-12
92221,2022-09,2023-09
29358,2021-05,2023-12
15121,2023-08,2023-11
10437,2022-01,2023-04
59754,2022-08,2023-05
40223,2023-09,2022-01
92629,2022-07,2021-11
45655,2021-03,2023-06
47134,2021-01,2022-11
22034,2022-07,2021-10
2588,2021-12,2022-12
63116,2022-01,2023-12
16205,2022-05,2023-12
20491,2022-09,2021-03
19977,2022-12,2022-11
3873,2023-08,2023-10
1625,2022-08,2022-09
68553,2022-12,2022-12
62099,2022-06,2023-12
41186,2022-08,2022-03
38676,2023-10,2021-08
19385,2022-04,2021-05
44989,2021-03,2023-09
43711,2021-06,2023-12
68854,2021-10,2023-03
24395,2023-01,2022-09
3078,2023-06,2022-01
47016,2021-11,2021-05
83378,2021-10,2023-05
50804,2023-09,2021-04
39683,2023-04,2023-12
13689,2021-10,2021-01
88637,2023-08,2023-12
21765,2023-08,2022-03
59350,2023-04,2023-05
43617,2023-12,2022-05
71398,2023-05,2022-06
49627,2022-11,2023-07
18751,2023-08,2022-12
77925,2023-10,2023-08
78395,2022-07,2022-04
40103,2023-09,2021-08
9565,2023-10,2021-10
4284,2022-04,2023-12
74844,2023-06,2021-07
85214,2023-09,2022-11
60209,2023-02,2022-03
80331,2023-01,2022-10
14581,2021-07,2021-02
27313,2022-10,2021-08
96953,2023-03,2022-09
77807,2022-09,2023-01
78267,2022-03,2022-02
51987,2021-11,2023-07
80329,2023-12,2022-07
95373,2021-07,2021-12
16018,2023-07,2023-08
35506,2023-11,2023-11
83884,2023-04,2021-10
1310,2023-07,2021-03
90187,2023-04,2021-01
47665,2023-09,2021-06
46654,2023-12,2021-07
97921,2023-06,2023-01
84414,2022-02,2023-03
37120,2023-04,2021-08
78486,2023-02,2022-11
71704,2023-01,2023-08
78691,2022-07,2022-10
60199,2021-11,2022-10
5251,2021-06,2023-10
31917,2021-08,2022-03
73497,2021-04,2021-07
56084,2023-08,2021-04
41526,2021-10,2022-01
74245,2023-07,2021-12
90548,2021-06,2023-05
70838,2023-12,2021-03
13794,2023-10,2023-11
20237,2021-11,2023-10
52399,2022-07,2022-10
19392,2022-02,2021-09
31709,2022-10,2021-11
61765,2022-02,2023-12
577,2023-10,2022-06
97930,2023-04,2021-05
80550,2021-04,2023-09
89264,2023-09,2023-10
38314,2023-01,2021-06
82980,2023-08,2023-04
33518,2022-05,2021-09
52667,2023-04,2022-10
45655,2021-03,2021-09
34781,2021-12,2023-11
79247,2021-01,2021-03
73357,2021-04,2022-03
67378,2023-03,2023-06
52330,2023-01,2023-04
93780,2022-09,2021-08
8411,2023-09,2022-10
3035,2021-04,2022-04
49682,2022-06,2022-08
65255,2023-12,2023-04
67170,2022-03,2021-09
49131,2022-11,2023-06
91210,2022-02,2023-12
30225,2023-09,2021-08
62405,2021-09,2021-12
95042,2021-05,2022-05
46930,2022-02,2022-10
37128,2021-01,2022-03
53690,2022-04,2023-10
26191,2022-05,2022-05
6663,2022-06,2022-04
77586,2023-01,2023-12
98898,2021-02,2021-04
35399,2022-10,2021-03
80601,2022-10,2022-10
75437,2023-03,2022-09
34668,2023-07,2023-10
13831,2023-06,2021-06
98150,2021-02,2022-01
67338,2023-01,2023-01
71481,2021-07,2023-05
56728,2021-06,2023-12
32840,2021-05,2023-07
85519,2021-11,2023-01
39774,2021-12,2021-09
50434,2022-10,2022-12
24676,2022-07,2022-08
95147,2021-07,2022-01
36503,2023-02,2023-01
81859,2022-05,2022-08
56364,2021-06,2021-06
63042,2022-10,2021-12
93300,2021-04,2023-11
38358,2023-04,2022-08
85938,2023-03,2023-05
26644,2021-01,2021-08
63317,2023-03,2022-10
72386,2021-12,2022-12
75171,2021-11,2023-09
42548,2021-12,2022-05
45350,2021-11,2021-12
72942,2021-07,2022-03
52361,2021-04,2022-11
13788,2021-08,2023-09
34379,2021-11,2022-01
63942,2023-03,2022-05
95068,2022-10,2022-01
68962,2022-04,2021-10
23894,2021-06,2023-10
79866,2021-04,2021-04
23807,2021-11,2021-04
22568,2021-03,2023-10
31595,2021-03,2023-03
54418,2023-05,2021-10
85437,2021-01,2021-07
88136,2021-08,2021-06
75436,2023-02,2022-12
85912,2023-10,2023-11
10588,2023-01,2023-11
17628,2023-11,2023-06
74203,2022-05,2022-12
2715,2022-07,2021-01
30205,2022-06,2023-10
8115,2021-12,2021-11
69767,2023-01,2021-07
51515,2022-11,2023-05
22620,2021-09,2023-05
20577,2021-11,2022-03
37355,2023-08,2022-07
50758,2022-06,2022-01
25472,2023-12,2023-10
82192,2022-06,2021-04
32767,2021-03,2022-04
69479,2023-07,2023-05
45977,2023-03,2021-09
96287,2023-06,2021-07
58022,2023-05,2021-02
61440,2023-05,2023-11
13324,2023-08,2021-10
30390,2022-10,2023-11
8975,2021-07,2023-12
21903,2023-12,2023-02
80237,2022-04,2023-06
13809,2021-03,2021-09
79346,2021-09,2021-02
31728,2023-11,2022-08
16167,2022-12,2021-03
41927,2022-12,2023-09
58473,2022-07,2023-12
5627,2022-04,2023-10
75747,2021-04,2022-06
67154,2021-03,2022-12
8656,2023-03,2023-06
22570,2023-08,2021-01
64417,2021-02,2022-03
53254,2021-07,2022-11
10006,2023-04,2021-05
87717,2023-02,2023-03
34895,2022-01,2022-07
14512,2021-02,2021-01
79560,2022-11,2023-09
45549,2023-09,2021-12
96836,2023-12,2023-04
95506,2021-01,2021-11
35099,2021-06,2023-04
62087,2021-08,2022-04
80133,2022-04,2021-10
24618,2022-12,2021-10
70481,2022-06,2021-07
19412,2021-05,2023-08
18609,2022-04,2021-09
87133,2023-10,2023-04
90040,2021-07,2021-05
71818,2023-10,2022-06
18954,2022-08,2022-09
49911,2023-02,2023-08
55334,2022-12,2022-04
97174,2021-03,2022-11
72089,2021-10,2022-02
45014,2022-06,2023-01
94131,2021-12,2022-01
39996,2023-07,2023-08
3187,2023-04,2022-11
22205,2023-08,2021-11
96569,2023-12,2022-08
9262,2021-10,2023-06
16824,2022-07,2022-11
39880,2022-02,2021-11
87706,2022-03,2022-05
93362,2022-03,2021-08
75836,2021-01,2023-07
94742,2022-03,2021-05
37221,2023-08,2021-12
21501,2021-02,2021-08
75957,2021-08,2021-11
64706,2023-09,2022-05
124,2022-05,2022-05
69181,2022-11,2023-07
76780,2022-03,2023-03
79620,2023-12,2023-10
12273,2021-10,2022-06
56905,2021-11,2022-05
58121,2023-04,2022-02
10002,2021-08,2021-05
43548,2021-08,2021-05
56671,2023-07,2023-01
56896,2021-10,2023-05
78649,2023-09,2022-07
89055,2022-02,2022-12
70649,2023-04,2022-07
10113,2021-03,2022-12
4817,2023-08,2022-06
9418,2021-07,2023-06
17533,2021-04,2023-10
77797,2023-09,2023-05
3460,2022-03,2021-11
64874,2021-03,2023-12
72518,2022-04,2021-12
46906,2021-02,2023-09
19442,2023-03,2023-12
27769,2022-07,2021-10
43317,2022-01,2022-06
75665,2022-10,2021-12
50604,2022-09,2023-05
92902,2021-07,2023-05
27235,2022-03,2021-03
40295,2023-05,2022-05
22088,2021-11,2022-07
39217,2022-09,2021-05
35092,2021-05,2022-11
75472,2023-07,2022-05
26222,2022-03,2023-05
17897,2022-02,2022-07
36367,2021-01,2021-11
47080,2023-03,2022-12
41442,2021-10,2022-03
39675,2021-11,2022-06
97098,2022-11,2021-05
65763,2021-11,2021-05
28430,2021-12,2021-04
17392,2022-06,2022-07
15884,2022-02,2022-04
58932,2022-03,2022-09
95869,2023-08,2022-12
17330,2021-03,2022-03
49299,2021-05,2022-08
44267,2021-02,2022-02
76957,2023-12,2021-02
91473,2023-06,2022-01
55112,2022-03,2021-12
42026,2023-08,2023-05
57767,2023-10,2022-08
97233,2023-12,2023-10
78436,2023-02,2021-11
43764,2022-01,2021-01
61130,2022-06,2021-03
12174,2022-06,2022-05
96354,2022-07,2022-10
53060,2021-11,2022-12
18029,2021-08,2021-09
90806,2022-03,2023-03
99431,2021-09,2023-11
7311,2023-08,2023-04
91595,2022-07,2021-11
73568,2021-10,2022-08
85707,2022-04,2022-03
55306,2022-12,2021-07
12403,2022-04,2021-02
87572,2021-04,2023-06
57894,2021-04,2023-05
71645,2023-06,2022-04
20365,2023-07,2022-08
20445,2022-11,2022-12
43225,2021-11,2021-02
2935,2023-06,2023-01
21677,2023-08,2023-11
80370,2021-02,2023-02
48238,2022-02,2022-12
17214,2021-09,2023-09
46676,2021-03,2021-10
32587,2023-12,2021-04
76844,2021-07,2021-04
12984,2022-12,2022-08
30006,2021-11,2023-04
74621,2023-02,2023-06
36225,2022-03,2022-06
631,2023-03,2021-04
5312,2023-10,2021-01
68749,2023-04,2021-04
76041,2022-11,2023-07
18278,2021-12,2021-08
8464,2021-02,2023-11
57804,2022-09,2022-10
88448,2022-10,2022-08
15056,2023-04,2023-07
5072,2022-10,2022-04
81839,2023-04,2022-03
35679,2022-09,2022-01
44463,2021-09,2021-09
60162,2021-11,2022-10
74974,2023-02,2021-05
67126,2023-02,2022-06
44794,2023-02,2023-08
71738,2022-04,2021-12
41173,2021-11,2022-12
10033,2023-07,2023-05
35412,2022-03,2021-09
57894,2021-04,2023-02
31317,2023-08,2023-06
19873,2021-05,2023-06
16162,2021-08,2021-07
26000,2022-08,2022-05
33056,2021-04,2023-09
16172,2023-06,2022-08
54608,2022-05,2022-01
53270,2021-08,2023-05
72484,2023-03,2021-05
69245,2021-05,2023-11
60411,2021-10,2021-01
62705,2021-04,2021-05
26355,2023-10,2023-05
89619,2023-07,2021-11
39833,2021-03,2022-01
4409,2021-10,2022-12
8274,2022-07,2023-07
15905,2021-11,2022-05
82738,2023-10,2022-09
81125,2021-05,2023-12
24304,2023-09,2022-03
43987,2022-03,2021-07
61306,2022-09,2021-11
7235,2022-01,2021-06
87017,2021-06,2022-08
34602,2021-10,2023-05
64508,2022-11,2023-11
51782,2023-10,2023-07
51237,2022-10,2021-04
77765,2022-03,2021-07
7665,2023-05,2022-10
69189,2023-03,2021-09
91159,2023-02,2021-11
77601,2021-09,2022-12
11326,2022-08,2021-11
19680,2023-11,2021-01
23512,2023-01,2023-10
40862,2021-11,2021-10
55578,2022-03,2021-10
42674,2022-07,2022-06
51689,2022-07,2021-11
40633,2023-10,2022-07
59224,2021-09,2021-10
50410,2023-03,2023-03
43759,2022-07,2022-05
46987,2022-06,2023-11
68517,2021-11,2023-12
62298,2022-04,2022-08
72675,2021-08,2021-03
5175,2021-08,2021-12
37312,2022-10,2021-12
87393,2023-08,2022-05
86745,2023-05,2023-08
86256,2023-04,2022-05
94030,2022-08,2021-09
35038,2022-02,2021-10
5755,2021-06,2023-02
68390,2021-08,2023-03
8569,2021-02,2022-11
4950,2022-02,2022-06
1587,2023-06,2022-01
76092,2023-03,2023-02
38709,2021-10,2021-05
24622,2023-09,2022-12
36755,2023-02,2022-05
57737,2022-03,2022-09
1934,2023-11,2022-10
88314,2023-11,2021-12
51561,2022-08,2021-04
25241,2022-10,2022-01
33838,2021-01,2021-07
41640,2023-08,2023-12
76196,2023-07,2021-10
11121,2021-10,2022-08
67047,2022-08,2021-12
59082,2023-05,2021-03
81583,2023-02,2022-02
74958,2022-04,2022-11
81308,2021-06,2022-02
49395,2021-03,2021-05
87764,2021-10,2022-02
3815,2022-02,2023-09
89101,2022-04,2021-11
22621,2023-12,2021-09
64051,2021-09,2023-01
65116,2021-07,2022-01
1438,2022-12,2023-05
80332,2022-08,2022-02
73781,2022-08,2021-04
8913,2023-01,2022-04
49563,2023-09,2022-08
10987,2023-07,2023-11
41510,2022-10,2023-11
59117,2022-01,2021-01
47101,2022-07,2023-07
56273,2022-01,2021-09
65550,2022-10,2023-01
65507,2023-06,2022-06
27730,2021-06,2022-03
37512,2022-12,2021-01
13364,2023-08,2022-03
42733,2023-07,2023-09
74543,2021-07,2022-06
97885,2021-01,2023-08
76241,2021-07,2021-04
81508,2023-02,2021-08
31198,2023-01,2022-07
27953,2021-06,2022-03
29398,2022-05,2023-07
50961,2021-05,2022-05
88602,2021-12,2021-01
3570,2021-09,2023-07
26826,2023-03,2023-08
33930,2022-10,2021-02
14078,2023-08,2023-07
12675,2022-09,2021-04
53028,2022-03,2023-02
71094,2023-05,2023-11
6831,2022-11,2023-03
75573,2022-06,2022-03
77409,2021-12,2021-01
89292,2021-01,2022-07
8443,2021-12,2021-08
55336,2023-10,2022-01
30391,2023-06,2023-08
46862,2023-04,2021-08
62684,2022-09,2022-03
60923,2023-02,2022-02
61791,2022-12,2023-10
12569,2023-12,2021-12
22936,2022-01,2022-01
24932,2023-05,2023-02
86374,2021-06,2022-02
31567,2022-10,2023-06
30830,2021-09,2023-03
10233,2021-07,2023-08
38241,2023-07,2021-11
88416,2021-07,2021-09
65568,2023-09,2021-09
57572,2021-09,2023-05
93,2023-07,2021-05
85586,2022-11,2023-09
24328,2023-02,2023-12
2809,2023-05,2022-07
26071,2023-06,2021-06
24064,2022-11,2022-08
48300,2022-12,2022-12
61763,2022-05,2022-10
32589,2022-09,2022-12
24723,2021-12,2022-01
41009,2022-09,2022-11
64131,2023-11,2023-01
14099,2022-06,2023-01
38099,2023-07,2022-10
33288,2023-01,2021-04
84254,2022-07,2022-05
14725,2023-02,2023-08
18236,2022-09,2023-03
86188,2022-07,2022-06
13793,2023-07,2022-09
40956,2022-12,2021-07
20545,2023-07,2021-09
32266,2022-01,2021-09
42754,2023-12,2021-10
72740,2022-09,2021-07
26313,2022-05,2021-10
86053,2023-10,2023-09
47479,2021-04,2021-12
96611,2023-12,2023-08
50497,2021-04,2023-04
7268,2022-04,2021-08
72605,2023-07,2023-06
97920,2021-04,2022-02
80728,2023-09,2022-11
27454,2022-05,2023-07
9600,2023-04,2023-04
10770,2021-09,2022-02
88450,2021-10,2022-09
78585,2023-10,2021-08
88011,2022-11,2022-08
28745,2023-07,2021-03
40965,2023-04,2021-06
45846,2023-05,2023-09
59068,2021-07,2023-05
28714,2021-06,2022-02
19875,2021-01,2023-12
94519,2022-12,2022-02
54211,2021-08,2021-01
64771,2021-04,2021-02
38951,2021-11,2022-09
70373,2021-04,2023-04
59303,2021-01,2022-09
16954,2023-05,2021-09
68301,2023-12,2021-12
38210,2021-03,2021-01
26999,2023-08,2023-09
87775,2022-07,2021-12
91880,2022-12,2023-05
88873,2021-10,2023-11
71630,2023-01,2022-06
2409,2022-05,2021-11
26592,2021-10,2021-12
14020,2022-08,2023-06
45824,2022-01,2022-07
23264,2022-07,2021-08
35582,2023-08,2021-02
