customer_id,recency,frequency,monetary
80986,34,2,148.15
80988,56,3,562.6800000000001
80992,107,2,210.46
80994,373,1,45.5
80995,892,1,124.03
80996,751,2,238.82000000000002
80997,968,1,46.33
80998,47,1,13.61
81004,16,1,26.88
81005,19,1,30.66
81007,54,1,175.7
81008,578,1,57.18
81010,205,1,124.49
81011,963,1,32.97
81012,757,2,109.97
81013,33,2,86.92
81014,382,2,76.7
81016,545,1,109.97
81017,224,2,150.78
81018,87,1,20.34
81019,590,1,75.71
81020,126,1,83.55
81026,773,1,41.33
81027,941,1,125.75
81030,561,1,19.19
81031,938,1,80.33
81032,37,3,251.8
81034,36,1,51.23
81041,68,2,114.31
81042,757,2,150.07999999999998
81044,878,1,53.86
81046,604,1,59.58
81047,366,1,86.75
81048,857,1,109.56
81049,42,2,234.89000000000001
81050,468,1,63.19
81051,520,1,86.39
81053,433,1,39.11
81054,76,2,91.42999999999999
81056,238,1,75.78
81057,188,1,100.75
81059,590,1,98.97
81061,281,1,112.16
81062,82,2,370.93
81064,906,1,55.77
81065,425,1,9.01
81066,357,1,52.88
81070,89,1,29.34
81071,80,2,78.19
81072,391,1,67.0
81073,341,2,160.26
81074,478,1,15.27
81075,1014,1,145.65
81076,17,1,100.59
81077,123,1,113.4
81078,30,1,152.97
81080,929,2,227.61
81083,79,1,37.7
81084,600,2,388.39
81085,1002,1,126.1
81086,340,1,40.32
81087,835,1,51.94
81089,916,1,58.89
81091,329,1,59.75
81092,89,1,33.33
81093,67,2,122.31
81095,170,1,30.31
81097,519,2,111.81
81098,612,1,51.0
81099,58,1,92.67
81100,983,1,69.72
81101,215,2,166.07999999999998
81102,236,1,114.93
81104,539,1,103.3
81105,191,2,607.37
81107,561,1,113.75
81110,908,1,104.81
81114,86,3,422.0
81117,63,1,85.92
81118,354,2,321.8
81122,694,2,289.62
81123,464,1,109.87
81125,30,2,148.49
81126,761,3,412.0
81127,729,2,84.92999999999999
81128,720,1,25.25
81130,48,6,717.0999999999999
81132,428,1,41.77
81134,413,1,128.48
81137,128,2,163.62
81138,49,1,37.69
81139,319,1,59.79
81140,426,1,114.64
81142,12,3,262.34000000000003
81143,288,1,10.49
81144,487,2,129.47
81145,275,2,146.0
81146,29,1,32.84
81148,792,1,78.1
81150,988,1,142.65
81151,750,1,38.77
81152,792,1,79.37
81153,828,2,259.85
81154,462,1,58.4
81155,487,2,164.49
81158,1051,2,538.39
81160,952,1,89.47
81162,704,1,50.96
81164,194,2,30.61
81165,634,2,174.95999999999998
81166,453,1,49.56
81167,330,2,202.93
81169,539,1,213.72
81172,348,3,539.8
81173,407,2,352.51
81174,538,1,49.01
81176,567,1,70.0
81178,16,2,610.9100000000001
81181,947,1,49.37
81185,688,1,14.05
81187,547,1,263.88
81189,1059,1,138.47
81190,423,2,142.31
81191,245,1,75.36
81195,914,2,200.94
81198,44,1,342.99
81199,644,1,39.63
81202,1041,1,89.16
81203,677,1,137.24
81204,634,1,79.25
81205,875,1,417.18
81208,317,1,346.36
81209,13,5,234.07
81210,72,3,207.5
81213,562,2,31.42
81214,223,1,188.07
81215,54,3,253.45
81216,76,3,55.52
81218,622,1,120.73
81219,352,2,76.36
81221,745,2,121.47
81222,74,2,175.18
81223,1039,1,73.65
81224,261,2,264.69
81227,421,1,20.34
81228,10,1,44.0
81230,989,1,100.59
81231,598,1,106.48
81236,893,1,147.66
81237,53,1,70.58
81242,419,2,78.59
81243,1041,1,39.07
81244,150,1,252.91
81246,60,1,125.9
81249,98,2,342.5
81250,188,3,429.04999999999995
81251,453,2,101.48
81252,589,1,68.44
81253,795,2,282.94000000000005
81255,379,1,87.81
81256,1038,1,168.74
81257,237,1,16.41
81259,883,1,42.29
81260,793,1,58.06
81262,155,1,77.71
81263,948,3,326.88
81265,346,1,99.89
81266,889,1,23.69
81270,445,1,31.24
81274,142,1,17.87
81276,710,1,71.78
81278,957,1,190.41
81279,5,1,87.85
81280,823,1,26.12
81281,964,1,17.86
81283,97,2,779.79
81285,83,1,64.26
81286,85,2,124.41
81287,68,1,46.71
81293,349,1,113.72
81294,63,1,66.71
81298,87,2,55.129999999999995
81300,257,2,87.02000000000001
81303,594,1,15.44
81307,109,3,121.31
81308,192,2,121.0
81309,866,1,49.02
81310,777,1,47.44
81311,690,1,28.63
81313,990,1,150.86
81315,753,1,4.6
81317,729,1,71.55
81318,945,1,81.48
81319,375,1,108.96
81320,546,1,27.99
81325,320,1,70.84
81326,34,2,320.83
81327,1005,1,54.35
81328,586,1,116.65
81332,234,4,358.38
81333,24,3,151.36
81334,808,2,193.37
81336,238,1,76.62
81340,460,3,1669.06
81344,828,1,38.88
81345,217,2,314.99
81347,498,1,127.16
81348,869,1,240.26
81353,98,3,205.85999999999999
81354,106,1,89.43
81355,137,2,136.26
81357,322,1,445.84
81361,679,1,484.38
81362,694,1,34.92
81364,140,3,354.02000000000004
81366,503,1,133.83
81367,325,6,330.96
81369,61,1,63.83
81371,948,1,300.46
81373,298,1,121.81
81374,481,1,128.7
81375,616,1,67.38
81377,1031,1,228.3
81379,204,1,21.51
81380,798,1,110.55
81382,282,2,231.27999999999997
81383,1047,1,50.84
81384,521,4,404.17
81386,918,1,107.56
81388,926,1,79.0
81389,42,1,262.68
81390,109,2,64.55
81391,420,1,64.75
81393,40,2,135.3
81394,310,1,89.88
81395,107,3,192.66
81396,821,1,211.35
81397,884,1,206.34
81398,352,2,179.3
81399,1066,1,51.33
81400,407,1,111.42
81402,21,2,224.98
81403,486,2,20.58
81406,626,1,28.44
81408,554,1,84.9
81409,165,5,421.27
81412,922,1,95.85
81414,774,1,51.09
81420,17,2,200.23000000000002
81424,744,1,111.58
81431,723,1,211.81
81432,120,1,42.11
81433,415,1,95.29
81434,392,2,227.34
81436,351,1,68.12
81437,761,1,205.3
81438,261,1,112.27
81439,74,1,166.78
81440,835,2,79.64
81441,682,1,213.24
81442,391,1,21.32
81445,924,1,13.12
81448,187,2,255.89999999999998
81449,338,2,82.05
81450,985,1,35.07
81451,40,1,54.51
81453,342,2,96.08000000000001
81455,261,1,19.61
81456,575,2,182.06
81457,1014,1,49.93
81459,342,1,63.86
81460,269,2,593.16
81461,189,3,526.68
81464,338,2,39.86
81468,340,2,345.23
81470,896,1,28.14
81471,960,1,30.27
81472,89,2,295.28
81475,241,4,280.64
81477,618,1,80.17
81479,185,3,238.70999999999998
81480,48,2,162.91
81482,10,2,283.1
81483,483,1,58.21
81490,688,1,195.16
81493,347,1,21.15
81495,170,1,26.02
81500,654,1,199.74
81502,78,2,33.43
81504,200,1,66.98
81505,303,1,63.83
81506,970,3,175.98000000000002
81507,167,2,223.98000000000002
81508,54,3,295.48
81509,766,1,12.38
81510,275,1,71.96
81511,322,2,126.19
81512,950,1,173.07
81515,41,1,12.2
81516,721,1,208.32
81517,668,2,364.5
81518,575,1,50.86
81519,1086,1,72.17
81520,679,1,83.55
81521,191,1,61.26
81522,752,1,40.24
81523,998,1,113.75
81525,93,1,98.06
81527,344,1,37.28
81528,274,1,344.08
81530,383,1,113.72
81532,922,1,14.98
81536,293,1,121.27
81537,674,1,58.08
81538,393,1,46.42
81540,46,2,220.88
81542,158,3,365.25
81543,43,2,159.51999999999998
81545,444,1,16.98
81546,27,1,35.05
81548,120,2,131.36
81549,208,3,275.79
81550,236,2,146.11
81554,160,2,156.12
81555,155,1,110.15
81556,222,2,148.16
81557,528,1,17.81
81562,696,2,205.95000000000002
81565,449,1,51.73
81566,634,2,185.32000000000002
81567,146,1,137.04
81568,666,1,74.5
81570,99,1,72.31
81572,498,1,88.93
81573,179,1,19.04
81574,881,1,174.02
81576,159,3,751.82
81578,819,2,62.940000000000005
81579,13,3,226.73000000000002
81582,444,2,194.68
81583,687,1,174.23
81584,630,1,97.7
81585,898,1,44.57
81588,442,1,42.69
81589,70,1,34.22
81590,27,1,117.63
81591,50,1,27.72
81592,458,1,97.23
81593,1006,1,20.99
81594,82,2,231.16
81599,723,1,19.42
81600,308,3,142.49
81602,132,1,11.71
81607,508,2,152.95
81610,579,3,202.29999999999998
81612,688,2,228.32999999999998
81613,160,2,147.66
81614,1042,1,72.69
81615,493,1,103.79
81617,497,2,706.29
81620,221,2,133.69
81621,879,1,97.01
81622,320,1,81.91
81627,801,1,128.37
81628,356,1,18.76
81629,704,1,138.08
81631,352,3,781.9899999999999
81633,133,1,65.37
81634,229,4,304.72
81635,740,1,227.99
81641,1019,1,4.34
81642,756,1,11.46
81645,493,1,263.84
81646,904,1,106.89
81647,172,1,75.63
81648,147,3,170.9
81650,284,2,682.71
81652,920,1,116.83
81655,960,1,206.31
81656,299,2,144.38
81658,265,1,58.7
81659,5,3,438.89
81660,331,1,20.27
81661,1049,1,47.02
81662,214,1,64.54
81664,584,1,60.38
81665,606,3,350.70000000000005
81666,588,2,249.18
81670,245,1,90.17
81671,682,2,51.57
81672,86,1,53.17
81674,83,3,254.10000000000002
81675,508,1,136.61
81676,496,2,185.11
81681,442,2,172.54
81682,959,1,70.97
81683,90,2,396.14
81685,9,2,184.17000000000002
81690,172,2,96.24
81691,373,2,69.06
81692,391,1,245.68
81694,639,1,185.91
81696,196,1,15.21
81697,25,1,46.91
81698,366,2,125.17999999999999
81700,211,3,288.88
81701,208,2,154.63
81703,898,1,125.64
81705,247,3,337.31
81706,43,1,51.19
81707,407,1,136.46
81711,22,2,328.15
81712,949,1,33.65
81714,12,1,160.72
81715,602,1,23.72
81716,40,2,112.89
81717,92,2,195.72
81719,958,1,38.14
81724,230,4,515.51
81729,915,1,71.71
81730,397,2,170.17
81731,846,1,153.25
81733,158,1,356.49
81735,185,3,243.86
81736,664,1,99.61
81737,180,1,103.55
81738,229,2,118.57
81739,456,2,87.4
81740,733,1,68.63
81741,958,1,48.79
81742,733,1,43.58
81743,717,1,9.92
81745,674,1,99.99
81746,1080,2,275.98
81747,784,1,85.54
81748,846,1,170.78
81749,690,2,203.21
81750,20,2,154.27
81751,945,1,183.42
81754,484,2,130.27
81755,93,1,65.13
81757,638,2,56.06
81758,283,1,107.51
81762,895,1,31.89
81763,140,1,65.46
81764,1076,1,392.04
81767,584,1,251.74
81769,72,2,395.36
81770,1062,1,10.49
81773,27,1,37.48
81774,581,1,93.32
81775,144,2,202.76999999999998
81776,491,1,17.95
81779,869,2,262.40999999999997
81780,20,1,54.94
81783,133,2,124.64
81789,881,1,84.82
81794,259,1,109.27
81795,503,1,156.43
81798,217,1,21.97
81799,456,1,23.02
81800,484,1,12.2
81801,985,1,19.82
81804,1046,1,67.34
81805,66,1,98.23
81806,123,2,139.51
81809,524,2,392.52
81812,93,1,34.22
81813,520,2,128.3
81817,508,1,392.47
81821,704,1,24.88
81822,678,2,216.37
81824,362,2,146.47
81825,436,2,429.04
81826,174,3,284.3
81829,1031,1,117.34
81833,932,2,320.90999999999997
81834,63,2,574.99
81835,256,1,19.32
81836,640,1,11.75
81838,602,2,119.59
81839,399,4,219.35
81841,118,1,317.84
81842,998,1,53.1
81844,1080,1,119.09
81845,423,2,340.39
81850,337,1,39.02
81852,833,1,59.71
81853,839,1,56.62
81854,979,1,12.68
81859,493,1,25.36
81860,695,1,16.33
81864,892,1,41.65
81866,476,1,105.35
81867,785,1,120.73
81869,1040,1,165.21
81870,1027,1,158.36
81871,47,1,55.98
81872,613,1,27.2
81873,466,1,152.66
81874,364,1,25.9
81876,155,2,126.31
81877,620,2,49.26
81881,594,1,131.74
81882,578,1,279.87
81883,45,2,110.01
81886,211,1,124.29
81887,576,1,20.3
81889,5,2,79.82
81892,556,1,31.41
81893,543,2,226.98
81894,5,1,14.44
81895,432,1,236.76
81896,556,2,255.85000000000002
81897,614,1,16.97
81898,644,2,265.0
81900,698,1,57.17
81901,643,1,314.8
81904,806,1,451.56
81906,17,2,405.96
81907,685,1,29.13
81908,392,2,117.41999999999999
81909,779,1,14.46
81912,231,2,85.22
81915,913,1,97.65
81917,116,2,376.57
81918,729,1,246.06
81920,452,2,101.46000000000001
81923,45,2,116.49
81924,280,1,21.82
81925,435,2,66.09
81929,330,1,51.69
81932,66,3,229.51
81933,152,1,17.46
81935,298,2,243.18
81936,791,1,97.64
81937,486,1,171.0
81938,813,1,81.51
81940,303,1,149.6
81941,41,1,38.78
81945,916,1,115.94
81947,472,1,72.93
81948,745,2,154.27
81949,42,3,166.13
81951,326,2,108.1
81953,120,2,254.54
81954,293,2,110.72
81955,1039,1,151.6
81956,1069,1,73.88
81957,459,2,129.45
81961,304,1,73.37
81962,408,1,77.8
81964,226,1,111.08
81966,152,1,10.34
81968,364,2,255.58999999999997
81970,50,1,53.46
81974,808,1,122.51
81975,337,1,112.29
81977,697,1,97.46
81980,239,2,42.67
81981,864,1,120.12
81982,211,1,301.93
81984,56,1,65.69
81986,26,1,52.02
81987,922,1,156.28
81991,114,1,51.91
81992,724,2,375.67
81995,614,2,187.25
81996,134,1,15.35
81997,63,3,289.44
81999,567,2,138.54
82000,549,3,693.98
82002,56,1,105.7
82004,572,1,23.22
82005,407,1,79.71
82006,1026,1,36.82
82007,148,1,156.32
82009,224,1,21.86
82010,167,1,111.58
82011,920,1,60.13
82012,712,1,76.17
82013,647,2,121.93
82014,628,1,68.42
82015,115,2,166.95
82016,156,2,378.27
82017,36,2,228.56
82019,73,3,202.82999999999998
82020,949,1,75.45
82025,897,1,152.19
82026,102,1,126.39
82027,91,1,58.14
82028,550,4,570.46
82029,266,2,467.72
82030,107,1,65.95
82031,295,2,65.18
82033,563,1,116.42
82034,399,2,138.99
82036,1013,1,108.96
82037,821,1,156.32
82039,77,1,399.36
82041,1081,1,123.74
82044,593,2,106.7
82048,659,2,373.34000000000003
82049,306,1,11.93
82051,291,1,8.8
82052,3,1,16.11
82056,764,1,57.05
82058,206,1,55.29
82059,1004,2,99.05000000000001
82061,420,1,11.31
82063,65,2,117.74
82064,537,2,229.20000000000002
82073,367,1,99.5
82074,35,1,101.64
82076,868,1,38.12
82077,711,1,48.44
82078,481,2,114.08000000000001
82079,742,1,43.62
82082,325,1,52.17
82085,10,2,92.14
82091,1000,2,98.84
82092,259,1,50.03
82094,514,1,136.42
82095,508,2,55.36
82097,498,2,74.62
82098,894,1,40.18
82099,869,2,481.79999999999995
82100,597,1,137.87
82102,909,2,116.50999999999999
82104,265,1,65.95
82105,967,1,28.16
82108,108,1,33.4
82109,607,4,277.90999999999997
82110,260,2,201.7
82111,235,2,91.68
82113,601,1,45.69
82114,905,2,128.82
82115,423,1,11.93
82116,490,1,177.59
82118,393,1,122.5
82119,916,1,70.68
82121,57,3,196.85000000000002
82122,828,1,73.84
82125,765,1,46.82
82126,91,3,224.67000000000002
82128,164,2,143.49
82129,126,1,31.36
82131,300,2,120.45
82132,218,2,140.89
82133,932,1,67.05
82134,987,1,71.93
82136,787,1,140.53
82137,784,2,106.89
82138,863,1,117.75
82141,287,4,373.49
82148,407,2,260.73
82149,790,1,52.42
82150,236,1,205.02
82151,571,1,69.63
82152,180,1,483.56
82153,670,2,250.89
82154,736,1,174.18
82156,231,2,222.85999999999999
82158,250,1,136.13
82160,297,1,26.25
82161,401,2,239.1
82162,66,2,53.04
82163,607,2,118.84
82164,760,1,77.08
82165,66,2,332.1
82167,71,2,334.07
82168,225,2,220.66000000000003
82169,723,3,130.0
82170,65,2,92.19
82171,222,1,11.3
82173,102,3,239.9
82176,322,2,385.64
82177,4,1,7.95
82178,44,2,478.28999999999996
82179,598,1,90.87
82180,738,1,111.57
82181,545,1,88.5
82182,465,1,15.57
82183,686,1,72.78
82184,794,1,33.49
82187,418,1,246.21
82189,999,1,282.32
82191,201,3,178.22
82192,485,4,758.4
82193,285,2,107.69
82194,685,1,5.73
82195,429,1,139.74
82196,50,1,34.22
82197,629,1,13.12
82199,741,2,273.27
82201,284,2,86.84
82203,1049,1,18.23
82206,859,1,82.04
82207,415,1,13.44
82208,255,1,121.14
82209,382,1,60.57
82210,496,1,11.81
82211,788,1,164.79
82212,383,1,41.29
82213,910,1,166.45
82217,1002,1,86.99
82224,688,1,143.45
82226,748,1,48.14
82227,998,1,188.05
82230,56,1,100.74
82231,115,2,192.02
82232,20,2,78.00999999999999
82234,5,2,236.45999999999998
82236,611,1,119.03
82237,26,3,295.71000000000004
82239,197,2,73.74000000000001
82240,592,2,209.31
82242,211,1,18.29
82244,143,1,62.53
82247,547,1,67.89
82249,635,1,47.35
82250,806,1,63.43
82251,670,1,138.9
82253,927,1,176.23
82254,355,1,56.66
82255,374,4,668.26
82256,976,1,66.87
82257,538,2,82.75
82259,534,1,14.0
82260,318,3,149.77
82261,585,1,407.8
82263,1049,1,115.63
82264,191,2,263.96
82265,33,2,529.06
82266,49,1,270.57
82267,371,1,73.88
82269,996,1,275.8
82270,521,1,91.83
82275,295,1,43.2
82277,444,1,36.77
82278,58,2,96.42
82279,80,2,47.47
82281,1091,1,18.07
82282,152,4,188.49
82285,57,1,46.32
82287,60,1,38.65
82290,92,2,121.75
82291,23,1,48.99
82292,618,1,6.77
82294,214,2,305.95000000000005
82295,470,1,71.12
82298,457,3,596.87
82299,668,2,70.47
82300,843,1,13.42
82301,182,2,37.64
82305,87,3,388.79999999999995
82306,202,1,93.08
82307,541,2,187.25
82308,16,2,92.4
82309,608,1,157.19
82311,518,2,175.38
82312,665,1,300.32
82314,858,1,388.5
82316,559,2,188.0
82317,952,1,33.69
82319,629,1,46.83
82320,1,3,122.06
82322,496,1,98.22
82323,376,2,21.96
82327,542,1,529.95
82328,895,1,44.25
82329,121,2,227.98
82331,962,1,37.11
82332,645,2,126.09
82333,167,1,187.58
82334,924,1,59.88
82335,615,1,32.85
82336,747,1,41.63
82337,1040,1,36.66
82338,700,1,61.85
82340,350,1,78.15
82341,997,1,70.97
82344,284,2,164.62
82345,430,1,113.38
82346,905,1,25.77
82347,302,1,242.9
82349,27,3,105.27000000000001
82350,29,2,96.52
82354,880,1,53.73
82357,732,1,83.16
82359,378,1,18.25
82362,324,3,162.04000000000002
82365,564,1,368.12
82367,345,1,29.01
82368,1044,1,47.13
82369,239,1,99.66
82372,787,1,61.94
82373,265,2,238.96999999999997
82374,988,1,56.6
82376,732,1,99.57
82377,183,2,186.27
82379,228,2,382.92
82380,911,1,15.43
82384,285,1,45.28
82385,217,5,528.57
82386,123,1,245.45
82388,440,1,9.37
82390,428,1,74.22
82392,379,1,50.24
82393,142,3,217.84
82395,9,2,100.19
82396,984,1,54.94
82397,385,1,121.34
82398,776,1,44.87
82400,149,1,75.32
82401,300,2,614.27
82402,764,2,129.54
82403,41,2,75.48
82404,242,5,556.69
82406,144,3,312.04
82407,16,3,155.56
82408,293,1,47.27
82409,824,1,58.79
82410,715,1,48.55
82411,527,2,232.65
82412,468,1,36.06
82414,523,2,605.38
82416,113,1,31.02
82417,97,3,228.05
82418,30,3,306.57
82427,571,2,194.8
82428,217,1,715.58
82429,1073,1,71.32
82430,880,1,204.08
82436,71,1,69.72
82437,827,1,46.89
82438,567,2,31.99
82440,777,1,61.82
82442,60,1,111.82
82445,385,1,121.46
82447,443,3,346.41
82448,246,1,28.1
82450,2,1,198.17
82452,492,2,194.16
82453,163,2,205.78
82454,848,1,283.04
82455,639,1,7.84
82456,909,1,278.56
82457,853,1,21.18
82458,239,1,80.98
82464,31,2,112.66
82467,281,2,168.62
82468,499,1,130.65
82469,21,1,30.02
82472,9,1,51.62
82473,205,1,50.96
82477,3,3,212.61
82478,79,1,72.18
82479,642,1,69.62
82481,730,1,160.58
82482,36,1,21.18
82483,854,2,128.99
82485,29,1,39.35
82486,1018,1,20.53
82488,705,1,23.91
82489,625,2,288.05
82490,926,1,434.74
82491,750,1,107.56
82492,632,2,76.1
82495,767,3,278.87
82496,213,1,44.24
82497,100,1,307.87
82498,260,1,88.65
82499,856,1,100.75
82501,113,1,90.31
82502,10,2,92.16
82503,417,3,296.39
82504,83,3,270.56
82505,1011,1,21.12
82506,848,2,60.4
82507,910,1,49.5
82509,131,2,260.21
82511,582,2,99.61
82512,540,1,12.68
82513,238,2,53.82
82514,0,2,231.95
82515,1019,1,44.99
82516,1016,1,23.11
82518,1063,1,152.91
82519,366,3,238.21
82521,831,2,145.39999999999998
82522,863,1,55.34
82523,141,1,227.64
82524,262,3,360.51
82525,728,1,140.74
82526,343,3,233.35999999999999
82529,141,1,19.2
82530,881,1,19.91
82531,56,1,159.8
82532,797,1,125.59
82534,730,2,133.05
82536,469,2,155.87
82537,322,2,410.9
82539,426,2,199.88
82541,12,1,185.65
82542,197,1,71.74
82543,945,1,63.61
82544,21,3,165.46
82546,974,1,14.56
82547,136,1,259.96
82548,589,2,134.72
82550,266,1,155.74
82552,794,1,15.11
82553,804,1,22.94
82555,187,2,365.84000000000003
82556,1067,1,369.09
82557,750,1,75.02
82558,279,2,99.62
82559,745,2,106.38
82560,847,1,63.4
82562,316,1,40.17
82563,147,1,55.31
82565,86,1,41.22
82570,144,1,72.69
82571,252,1,105.74
82572,303,2,90.05
82573,402,1,119.46
82574,104,2,307.82000000000005
82576,393,1,62.22
82577,471,1,17.14
82578,716,2,116.99000000000001
82579,560,1,8.34
82580,394,1,59.68
82581,112,1,14.43
82584,307,1,9.3
82586,126,1,135.5
82589,192,2,312.65
82591,732,2,73.03
82593,1034,1,81.5
82595,838,1,69.97
82596,242,2,65.47
82597,388,2,74.92
82599,798,1,53.18
82600,135,1,134.12
82603,106,2,417.43
82604,592,1,47.88
82607,931,2,275.63
82608,459,1,67.34
82609,915,1,117.78
82610,767,2,39.76
82611,773,1,301.83
82612,751,1,175.11
82614,232,2,337.81
82615,117,1,48.12
82616,45,1,29.71
82617,905,1,74.22
82621,322,2,429.82
82622,1033,1,53.1
82623,71,1,48.79
82624,108,2,139.73000000000002
82626,496,1,50.76
82627,1056,1,121.12
82629,285,2,374.01
82630,230,1,351.84
82631,147,1,179.13
82632,881,1,40.81
82637,101,1,13.29
82642,34,2,135.81
82645,353,1,78.81
82646,125,1,65.49
82647,209,1,156.32
82648,946,1,95.09
82651,520,1,36.14
82653,722,2,142.55
82657,868,1,26.17
82658,776,1,114.24
82659,767,2,83.97
82660,72,1,8.77
82662,37,1,45.09
82663,62,2,295.66
82664,834,1,114.78
82665,777,1,126.36
82666,115,1,164.4
82667,1034,1,230.56
82668,767,1,63.98
82670,999,1,71.42
82671,874,1,13.82
82672,13,3,135.07
82673,1022,1,58.01
82676,333,1,144.75
82679,81,4,471.20000000000005
82681,631,1,430.24
82682,675,1,106.29
82683,557,2,75.66
82684,966,1,89.69
82685,1059,1,15.71
82690,288,2,158.39
82692,737,1,177.57
82693,54,2,128.05
82694,28,1,43.15
82695,548,1,31.95
82696,696,2,135.76
82701,672,1,62.14
82704,916,1,17.02
82705,546,1,96.99
82706,936,1,15.65
82708,1031,1,258.34
82709,661,1,26.85
82711,565,1,129.21
82712,35,1,60.37
82714,881,1,149.38
82715,224,1,110.25
82718,949,1,88.79
82720,1056,1,67.67
82721,64,1,388.5
82722,793,1,39.67
82724,91,1,65.23
82725,183,2,133.75
82726,18,1,137.36
82727,851,1,186.64
82729,35,1,15.96
82731,220,4,198.3
82735,68,1,130.22
82737,539,1,99.8
82738,464,1,62.93
82739,178,3,349.28
82741,613,1,16.28
82742,837,1,65.31
82745,641,1,45.45
82746,270,1,44.49
82747,908,1,48.44
82749,560,1,74.8
82751,1073,2,113.87
82752,283,3,685.23
82754,842,1,45.06
82755,1051,1,55.96
82756,63,1,106.97
82757,511,1,231.22
82765,757,3,545.28
82768,409,2,924.7
82769,901,1,134.01
82770,4,1,439.28
82771,681,1,100.73
82773,233,2,284.83
82774,177,3,383.41
82775,45,1,46.8
82777,213,3,311.36
82778,293,1,109.87
82779,708,1,21.18
82780,718,1,119.62
82783,464,1,113.48
82784,245,2,176.66
82785,126,1,118.98
82786,791,2,325.96999999999997
82787,691,1,67.08
82788,383,2,103.93
82790,131,3,218.53
82792,468,1,64.74
82794,240,2,163.21
82798,0,2,39.89
82800,351,1,37.16
82803,492,2,122.28999999999999
82806,725,1,138.81
82809,350,1,47.81
82813,191,2,36.03
82814,489,1,136.46
82815,857,1,31.01
82816,422,2,194.70999999999998
82817,54,2,434.23
82819,1072,1,76.8
82822,539,1,28.55
82824,398,1,14.43
82825,599,1,37.84
82827,276,4,333.29
82828,1074,1,109.27
82830,716,1,17.15
82833,510,1,163.24
82835,554,1,67.46
82838,633,1,81.58
82839,807,1,165.33
82842,1065,1,73.88
82843,44,2,250.12
82844,748,1,71.61
82845,75,2,193.6
82847,781,1,106.46
82848,760,1,106.34
82851,267,4,281.15
82852,946,1,9.01
82853,290,1,19.66
82854,744,2,154.0
82856,1,1,125.9
82858,986,1,150.72
82859,822,1,47.0
82862,658,2,575.73
82863,519,2,356.97
82864,247,2,312.69
82866,255,2,136.49
82868,84,1,105.07
82869,1051,1,79.35
82870,337,1,6.68
82871,556,1,157.69
82872,713,2,225.61
82874,242,1,11.94
82875,726,1,15.74
82876,210,2,152.62
82877,364,1,86.73
82878,363,1,34.28
82880,906,1,166.56
82881,885,1,176.67
82882,260,1,88.29
82884,75,3,258.16999999999996
82885,101,3,321.46
82886,700,1,57.51
82887,410,2,73.78
82888,71,2,336.1
82889,965,2,125.46
82891,86,2,275.52
82892,94,1,130.64
82893,1031,1,55.34
82895,587,1,9.33
82896,807,2,293.15999999999997
82897,665,2,28.61
82898,310,1,11.94
82901,188,3,529.94
82902,248,2,93.19
82903,985,1,111.47
82908,994,1,55.7
82910,660,1,63.19
82911,411,4,260.97
82912,85,1,141.7
82913,141,1,41.65
82914,629,1,97.02
82915,573,1,134.64
82917,243,2,91.76
82918,890,1,7.27
82920,475,1,143.45
82922,248,1,88.6
82923,443,1,79.8
82926,849,2,61.15
82927,669,1,86.75
82928,298,2,392.0
82930,718,1,28.55
82932,762,2,124.14
82933,225,2,37.739999999999995
82936,637,1,224.3
82937,260,1,110.94
82939,68,1,44.25
82940,868,2,372.7
82941,209,2,183.91
82942,560,2,214.56
82945,777,2,196.91
82947,943,1,13.51
82951,851,1,66.66
82954,587,1,72.7
82957,1094,1,93.85
82958,783,2,184.23000000000002
82959,1030,1,369.09
82961,705,1,110.41
82962,118,3,99.65
82965,150,3,192.41000000000003
82969,4,4,559.91
82971,765,1,90.02
82973,169,4,518.0799999999999
82974,641,1,281.72
82977,711,1,68.03
82978,693,1,17.32
82980,266,1,611.62
82981,288,2,111.77000000000001
82983,396,1,144.75
82984,525,1,28.25
82985,524,5,302.66999999999996
82986,227,2,582.49
82987,651,1,333.12
82993,63,2,134.15
82994,398,3,245.01
82995,773,1,58.71
82997,533,2,38.14
82998,420,1,100.28
83002,135,2,168.57
83004,1026,1,60.86
83005,94,3,281.64
83006,404,2,176.31
83007,78,1,17.89
83008,568,1,128.23
83010,272,3,356.71
83012,55,3,939.0
83013,367,2,165.91
83014,36,1,28.4
83016,160,2,83.75999999999999
83018,547,3,173.32999999999998
83021,240,1,60.53
83022,696,2,271.65
83023,953,1,55.18
83024,37,1,44.73
83026,756,2,161.16
83028,286,1,11.85
83029,555,1,74.46
83031,268,2,194.57
83032,584,1,39.7
83036,50,2,56.95
83038,715,1,74.1
83039,844,1,109.14
83041,229,1,124.25
83043,769,2,173.72000000000003
83045,960,1,40.56
83047,530,1,96.88
83050,527,2,105.06
83052,172,3,316.1
83055,528,2,45.19
83056,77,3,292.20000000000005
83057,1045,1,299.46
83058,1006,1,37.8
83061,791,1,158.78
83062,770,1,12.51
83063,27,2,138.78
83064,165,2,91.56
83065,393,2,33.14
83066,134,4,217.19
83069,95,3,210.48999999999998
83070,46,1,50.06
83071,285,1,118.83
83072,69,2,137.58
83073,449,1,11.0
83074,924,1,17.25
83075,285,1,12.13
83077,940,2,328.18
83080,409,2,110.67999999999999
83085,126,2,324.64
83088,501,3,240.21
83089,470,1,5.68
83091,125,4,449.55
83093,900,1,83.0
